date,store_id,product_id,sales_amount,units_sold
2024-01-21,S001,P101,16025.64,134
2024-01-21,S002,P102,8869.45,70
2024-01-21,S003,P103,12545.73,103
2024-01-21,S004,P101,10115.82,82
2024-01-21,S005,P104,11674.31,92
2024-01-22,S001,P101,14377.17,117
2024-01-22,S002,P102,8503.17,68
2024-01-22,S003,P103,10982.91,83
2024-01-22,S004,P101,9713.46,77
2024-01-22,S005,P104,10686.15,83
2024-01-23,S001,P101,14953.04,121
2024-01-23,S002,P102,8103.03,66
2024-01-23,S003,P103,11194.09,87
2024-01-23,S004,P101,9863.11,78
2024-01-23,S005,P104,10086.92,82
2024-01-24,S001,P101,14593.68,114
2024-01-24,S002,P102,7758.58,62
2024-01-24,S003,P103,11431.27,91
2024-01-24,S004,P101,10319.25,76
2024-01-24,S005,P104,11115.55,92
2024-01-25,S001,P101,14038.62,115
2024-01-25,S002,P102,8118.67,62
2024-01-25,S003,P103,11360.65,95
2024-01-25,S004,P101,9936.34,79
2024-01-25,S005,P104,10968.21,86
2024-01-26,S001,P101,16753.21,140
2024-01-26,S002,P102,9306.90,72
2024-01-26,S003,P103,12909.98,104
2024-01-26,S004,P101,10846.21,89
2024-01-26,S005,P104,11711.24,91
2024-01-27,S001,P101,16777.46,135
2024-01-27,S002,P102,9290.91,75
2024-01-27,S003,P103,12571.65,102
2024-01-27,S004,P101,10686.90,85
2024-01-27,S005,P104,11287.69,88
2024-01-28,S001,P101,15739.46,129
2024-01-28,S002,P102,9075.18,72
2024-01-28,S003,P103,12400.61,100
2024-01-28,S004,P101,10879.77,92
2024-01-28,S005,P104,10930.84,86
2024-01-29,S001,P101,15085.79,114
2024-01-29,S002,P102,9126.01,72
2024-01-29,S003,P103,11135.61,91
2024-01-29,S004,P101,8995.90,72
2024-01-29,S005,P104,10227.02,81
2024-01-30,S001,P101,14996.54,122
2024-01-30,S002,P102,8670.28,73
2024-01-30,S003,P103,11574.58,91
2024-01-30,S004,P101,10354.58,82
2024-01-30,S005,P104,10907.53,76
2024-01-31,S001,P101,15074.68,120
2024-01-31,S002,P102,8389.11,65
2024-01-31,S003,P103,12006.93,90
2024-01-31,S004,P101,11125.09,92
2024-01-31,S005,P104,10917.87,92
2024-02-01,S001,P101,14998.66,116
2024-02-01,S002,P102,8939.30,68
2024-02-01,S003,P103,11890.51,98
2024-02-01,S004,P101,10117.26,77
2024-02-01,S005,P104,10875.28,86
2024-02-02,S001,P101,15620.15,116
2024-02-02,S002,P102,8887.04,70
2024-02-02,S003,P103,13132.27,113
2024-02-02,S004,P101,11044.61,86
2024-02-02,S005,P104,11540.96,95
2024-02-03,S001,P101,16465.85,133
2024-02-03,S002,P102,9424.19,78
2024-02-03,S003,P103,13695.26,109
2024-02-03,S004,P101,10788.44,87
2024-02-03,S005,P104,11556.31,86
2024-02-04,S001,P101,16426.39,128
2024-02-04,S002,P102,9837.48,79
2024-02-04,S003,P103,13371.21,104
2024-02-04,S004,P101,11187.32,85
2024-02-04,S005,P104,12235.02,97
2024-02-05,S001,P101,15525.65,122
2024-02-05,S002,P102,8914.60,72
2024-02-05,S003,P103,11907.26,96
2024-02-05,S004,P101,10636.56,83
2024-02-05,S005,P104,11564.57,91
2024-02-06,S001,P101,15720.85,134
2024-02-06,S002,P102,8407.28,62
2024-02-06,S003,P103,11833.27,92
2024-02-06,S004,P101,9789.63,77
2024-02-06,S005,P104,10709.29,89
2024-02-07,S001,P101,15705.86,130
2024-02-07,S002,P102,9553.18,74
2024-02-07,S003,P103,10587.99,89
2024-02-07,S004,P101,10112.61,80
2024-02-07,S005,P104,10161.82,77
2024-02-08,S001,P101,15480.15,123
2024-02-08,S002,P102,7972.25,61
2024-02-08,S003,P103,12322.22,102
2024-02-08,S004,P101,10117.01,87
2024-02-08,S005,P104,11500.28,96
2024-02-09,S001,P101,17099.80,140
2024-02-09,S002,P102,9012.00,68
2024-02-09,S003,P103,12455.39,100
2024-02-09,S004,P101,10836.35,87
2024-02-09,S005,P104,11976.10,97
2024-02-10,S001,P101,16927.59,135
2024-02-10,S002,P102,9417.60,69
2024-02-10,S003,P103,13262.91,103
2024-02-10,S004,P101,10498.63,86
2024-02-10,S005,P104,12445.57,101
2024-02-11,S001,P101,16942.52,131
2024-02-11,S002,P102,9466.26,74
2024-02-11,S003,P103,13707.97,112
2024-02-11,S004,P101,10778.70,88
2024-02-11,S005,P104,12233.71,97
2024-02-12,S001,P101,15486.90,127
2024-02-12,S002,P102,8805.42,67
2024-02-12,S003,P103,12121.64,96
2024-02-12,S004,P101,9660.86,75
2024-02-12,S005,P104,11065.30,88
2024-02-13,S001,P101,15580.24,123
2024-02-13,S002,P102,9046.70,71
2024-02-13,S003,P103,12247.53,99
2024-02-13,S004,P101,10352.68,86
2024-02-13,S005,P104,11089.10,84
2024-02-14,S001,P101,15233.34,124
2024-02-14,S002,P102,8922.15,72
2024-02-14,S003,P103,11193.28,87
2024-02-14,S004,P101,10360.66,84
2024-02-14,S005,P104,10913.60,88
2024-02-15,S001,P101,14890.68,115
2024-02-15,S002,P102,8967.49,72
2024-02-15,S003,P103,12245.33,100
2024-02-15,S004,P101,10827.04,89
2024-02-15,S005,P104,11132.82,91
2024-02-16,S001,P101,15674.35,125
2024-02-16,S002,P102,10070.22,82
2024-02-16,S003,P103,13447.88,113
2024-02-16,S004,P101,10683.55,87
2024-02-16,S005,P104,12216.30,100
2024-02-17,S001,P101,16663.38,136
2024-02-17,S002,P102,10277.13,83
2024-02-17,S003,P103,12985.22,102
2024-02-17,S004,P101,10722.36,88
2024-02-17,S005,P104,12903.73,102
2024-02-18,S001,P101,15545.47,122
2024-02-18,S002,P102,9906.13,76
2024-02-18,S003,P103,12181.79,96
2024-02-18,S004,P101,10215.35,82
2024-02-18,S005,P104,12156.79,97
2024-02-19,S001,P101,16247.72,126
2024-02-19,S002,P102,8286.53,66
2024-02-19,S003,P103,12423.23,95
2024-02-19,S004,P101,10107.53,80
2024-02-19,S005,P104,11475.68,90
2024-02-20,S001,P101,17106.76,135
2024-02-20,S002,P102,9157.06,72
2024-02-20,S003,P103,10966.02,91
2024-02-20,S004,P101,9035.53,75
2024-02-20,S005,P104,10896.99,83
2024-02-21,S001,P101,15482.62,132
2024-02-21,S002,P102,9235.37,73
2024-02-21,S003,P103,11903.08,97
2024-02-21,S004,P101,10149.12,82
2024-02-21,S005,P104,10643.98,86
2024-02-22,S001,P101,15778.34,121
2024-02-22,S002,P102,8779.20,69
2024-02-22,S003,P103,12075.25,97
2024-02-22,S004,P101,9753.16,75
2024-02-22,S005,P104,12562.30,97
2024-02-23,S001,P101,16571.76,131
2024-02-23,S002,P102,9801.57,81
2024-02-23,S003,P103,13031.60,106
2024-02-23,S004,P101,10785.73,88
2024-02-23,S005,P104,12454.39,99
2024-02-24,S001,P101,16814.42,136
2024-02-24,S002,P102,9503.29,73
2024-02-24,S003,P103,14321.85,116
2024-02-24,S004,P101,11001.27,89
2024-02-24,S005,P104,12568.53,93
2024-02-25,S001,P101,17004.84,135
2024-02-25,S002,P102,10089.96,78
2024-02-25,S003,P103,13276.17,109
2024-02-25,S004,P101,11105.42,87
2024-02-25,S005,P104,12807.77,101
2024-02-26,S001,P101,16389.47,130
2024-02-26,S002,P102,9406.63,73
2024-02-26,S003,P103,11861.31,96
2024-02-26,S004,P101,10505.20,85
2024-02-26,S005,P104,12102.66,92
2024-02-27,S001,P101,15861.60,119
2024-02-27,S002,P102,9494.54,73
2024-02-27,S003,P103,12723.08,104
2024-02-27,S004,P101,10213.11,81
2024-02-27,S005,P104,12370.29,94
2024-02-28,S001,P101,16217.13,130
2024-02-28,S002,P102,9680.85,73
2024-02-28,S003,P103,12539.21,103
2024-02-28,S004,P101,10979.59,85
2024-02-28,S005,P104,11723.95,98
2024-02-29,S001,P101,15020.51,119
2024-02-29,S002,P102,9435.53,75
2024-02-29,S003,P103,12128.05,99
2024-02-29,S004,P101,10817.44,91
2024-02-29,S005,P104,11532.55,90
2024-03-01,S001,P101,17772.03,149
2024-03-01,S002,P102,10120.38,77
2024-03-01,S003,P103,13471.96,110
2024-03-01,S004,P101,11541.40,95
2024-03-01,S005,P104,13747.81,108
2024-03-02,S001,P101,16613.31,128
2024-03-02,S002,P102,10112.26,83
2024-03-02,S003,P103,14444.12,116
2024-03-02,S004,P101,11303.93,90
2024-03-02,S005,P104,13471.75,105
2024-03-03,S001,P101,17135.11,136
2024-03-03,S002,P102,10179.33,85
2024-03-03,S003,P103,13226.52,113
2024-03-03,S004,P101,11063.95,86
2024-03-03,S005,P104,12649.11,103
2024-03-04,S001,P101,16031.90,132
2024-03-04,S002,P102,9205.39,69
2024-03-04,S003,P103,12556.39,101
2024-03-04,S004,P101,9983.45,79
2024-03-04,S005,P104,12325.19,96
2024-03-05,S001,P101,15588.43,120
2024-03-05,S002,P102,9483.21,76
2024-03-05,S003,P103,14093.21,116
2024-03-05,S004,P101,10087.87,76
2024-03-05,S005,P104,12074.01,101
2024-03-06,S001,P101,16519.74,130
2024-03-06,S002,P102,9928.53,82
2024-03-06,S003,P103,13516.13,104
2024-03-06,S004,P101,10776.89,82
2024-03-06,S005,P104,11800.33,90
2024-03-07,S001,P101,16011.08,122
2024-03-07,S002,P102,9880.13,79
2024-03-07,S003,P103,12439.82,100
2024-03-07,S004,P101,11228.51,90
2024-03-07,S005,P104,11948.65,94
2024-03-08,S001,P101,17348.72,135
2024-03-08,S002,P102,9738.26,77
2024-03-08,S003,P103,14451.67,112
2024-03-08,S004,P101,10678.88,85
2024-03-08,S005,P104,13690.87,103
2024-03-09,S001,P101,17568.30,142
2024-03-09,S002,P102,10581.19,86
2024-03-09,S003,P103,14187.61,108
2024-03-09,S004,P101,11700.25,97
2024-03-09,S005,P104,13128.23,106
2024-03-10,S001,P101,16888.83,140
2024-03-10,S002,P102,10198.84,85
2024-03-10,S003,P103,13753.99,112
2024-03-10,S004,P101,11272.91,95
2024-03-10,S005,P104,12369.75,100
2024-03-11,S001,P101,15093.13,116
2024-03-11,S002,P102,10416.20,85
2024-03-11,S003,P103,12052.06,96
2024-03-11,S004,P101,10478.41,85
2024-03-11,S005,P104,13255.00,108
2024-03-12,S001,P101,16645.01,135
2024-03-12,S002,P102,9375.49,76
2024-03-12,S003,P103,13500.11,106
2024-03-12,S004,P101,10492.84,87
2024-03-12,S005,P104,12547.00,96
2024-03-13,S001,P101,16173.28,127
2024-03-13,S002,P102,9779.36,78
2024-03-13,S003,P103,12979.29,109
2024-03-13,S004,P101,11094.36,92
2024-03-13,S005,P104,11718.35,94
2024-03-14,S001,P101,17176.19,140
2024-03-14,S002,P102,9591.87,74
2024-03-14,S003,P103,13600.78,108
2024-03-14,S004,P101,11045.69,88
2024-03-14,S005,P104,12490.96,100
2024-03-15,S001,P101,17217.23,144
2024-03-15,S002,P102,10787.68,89
2024-03-15,S003,P103,13887.05,109
2024-03-15,S004,P101,11473.90,89
2024-03-15,S005,P104,13824.29,112
2024-03-16,S001,P101,17450.83,138
2024-03-16,S002,P102,10759.86,84
2024-03-16,S003,P103,13985.74,117
2024-03-16,S004,P101,11329.91,89
2024-03-16,S005,P104,14711.84,110
2024-03-17,S001,P101,17091.85,144
2024-03-17,S002,P102,10510.83,85
2024-03-17,S003,P103,15240.84,119
2024-03-17,S004,P101,11414.24,92
2024-03-17,S005,P104,13572.16,106
2024-03-18,S001,P101,16566.28,127
2024-03-18,S002,P102,10139.94,83
2024-03-18,S003,P103,13227.14,105
2024-03-18,S004,P101,11100.80,87
2024-03-18,S005,P104,12592.71,100
2024-03-19,S001,P101,17573.30,140
2024-03-19,S002,P102,9965.37,79
2024-03-19,S003,P103,13161.66,102
2024-03-19,S004,P101,10548.96,86
2024-03-19,S005,P104,12520.10,100
2024-03-20,S001,P101,16448.16,126
2024-03-20,S002,P102,9873.04,82
2024-03-20,S003,P103,13188.14,103
2024-03-20,S004,P101,10765.10,85
2024-03-20,S005,P104,12934.46,102
2024-03-21,S001,P101,16719.20,131
2024-03-21,S002,P102,10203.10,82
2024-03-21,S003,P103,13530.01,110
2024-03-21,S004,P101,10917.51,90
2024-03-21,S005,P104,13091.24,109
2024-03-22,S001,P101,17973.75,144
2024-03-22,S002,P102,10582.84,84
2024-03-22,S003,P103,14822.30,117
2024-03-22,S004,P101,12348.92,98
2024-03-22,S005,P104,14572.50,112
2024-03-23,S001,P101,17899.26,141
2024-03-23,S002,P102,11226.27,91
2024-03-23,S003,P103,14434.20,113
2024-03-23,S004,P101,11777.03,96
2024-03-23,S005,P104,14276.09,114
2024-03-24,S001,P101,17840.90,143
2024-03-24,S002,P102,10942.97,88
2024-03-24,S003,P103,14294.39,120
2024-03-24,S004,P101,11564.61,96
2024-03-24,S005,P104,14580.11,119
2024-03-25,S001,P101,18077.30,147
2024-03-25,S002,P102,10096.37,79
2024-03-25,S003,P103,13271.10,108
2024-03-25,S004,P101,10470.22,80
2024-03-25,S005,P104,13771.29,113
2024-03-26,S001,P101,17245.13,141
2024-03-26,S002,P102,10523.03,83
2024-03-26,S003,P103,12929.37,107
2024-03-26,S004,P101,11249.01,86
2024-03-26,S005,P104,13179.07,103
2024-03-27,S001,P101,16970.90,134
2024-03-27,S002,P102,10476.56,83
2024-03-27,S003,P103,13120.96,107
2024-03-27,S004,P101,11287.99,86
2024-03-27,S005,P104,13348.99,109
2024-03-28,S001,P101,16992.13,136
2024-03-28,S002,P102,10036.75,76
2024-03-28,S003,P103,13966.77,111
2024-03-28,S004,P101,11289.38,89
2024-03-28,S005,P104,13088.12,105
2024-03-29,S001,P101,18289.06,150
2024-03-29,S002,P102,10913.02,83
2024-03-29,S003,P103,14786.33,113
2024-03-29,S004,P101,10935.02,84
2024-03-29,S005,P104,13973.13,109
2024-03-30,S001,P101,17448.37,138
2024-03-30,S002,P102,11537.18,94
2024-03-30,S003,P103,14761.88,121
2024-03-30,S004,P101,11779.02,91
2024-03-30,S005,P104,14533.84,112
2024-03-31,S001,P101,18613.99,148
2024-03-31,S002,P102,11002.20,86
2024-03-31,S003,P103,15344.44,116
2024-03-31,S004,P101,12080.35,95
2024-03-31,S005,P104,13927.44,111
2024-04-01,S001,P101,17446.14,139
2024-04-01,S002,P102,10534.44,87
2024-04-01,S003,P103,13590.68,110
2024-04-01,S004,P101,10532.56,85
2024-04-01,S005,P104,12536.31,102
2024-04-02,S001,P101,17014.50,136
2024-04-02,S002,P102,9955.58,79
2024-04-02,S003,P103,14315.05,116
2024-04-02,S004,P101,11230.44,89
2024-04-02,S005,P104,13968.46,114
2024-04-03,S001,P101,16967.54,133
2024-04-03,S002,P102,10268.02,82
2024-04-03,S003,P103,13402.66,100
2024-04-03,S004,P101,11174.67,90
2024-04-03,S005,P104,13573.60,112
2024-04-04,S001,P101,16609.53,130
2024-04-04,S002,P102,10026.58,80
2024-04-04,S003,P103,13949.69,109
2024-04-04,S004,P101,11299.45,88
2024-04-04,S005,P104,13063.82,109
2024-04-05,S001,P101,19113.71,152
2024-04-05,S002,P102,10743.88,85
2024-04-05,S003,P103,15275.48,122
2024-04-05,S004,P101,12485.65,103
2024-04-05,S005,P104,14460.97,114
2024-04-06,S001,P101,18373.15,145
2024-04-06,S002,P102,11657.24,92
2024-04-06,S003,P103,14232.84,115
2024-04-06,S004,P101,12074.06,95
2024-04-06,S005,P104,13642.37,112
2024-04-07,S001,P101,19129.69,147
2024-04-07,S002,P102,11418.89,88
2024-04-07,S003,P103,14426.12,108
2024-04-07,S004,P101,12441.01,102
2024-04-07,S005,P104,14448.55,115
2024-04-08,S001,P101,18606.74,145
2024-04-08,S002,P102,10250.23,82
2024-04-08,S003,P103,14422.36,114
2024-04-08,S004,P101,10815.05,84
2024-04-08,S005,P104,14031.45,114
2024-04-09,S001,P101,16593.04,127
2024-04-09,S002,P102,10354.40,82
2024-04-09,S003,P103,15257.06,121
2024-04-09,S004,P101,11420.87,89
2024-04-09,S005,P104,14950.62,117
2024-04-10,S001,P101,17329.86,139
2024-04-10,S002,P102,10264.42,84
2024-04-10,S003,P103,14232.77,110
2024-04-10,S004,P101,11185.31,84
2024-04-10,S005,P104,13550.60,101
2024-04-11,S001,P101,17407.85,137
2024-04-11,S002,P102,10561.11,83
2024-04-11,S003,P103,13871.36,115
2024-04-11,S004,P101,12005.26,95
2024-04-11,S005,P104,14376.75,113
2024-04-12,S001,P101,18737.64,146
2024-04-12,S002,P102,11775.98,95
2024-04-12,S003,P103,14654.60,117
2024-04-12,S004,P101,12044.49,93
2024-04-12,S005,P104,14803.08,111
2024-04-13,S001,P101,18699.45,158
2024-04-13,S002,P102,11713.28,90
2024-04-13,S003,P103,15577.91,124
2024-04-13,S004,P101,12143.36,95
2024-04-13,S005,P104,14859.16,116
2024-04-14,S001,P101,18896.34,154
2024-04-14,S002,P102,11881.43,91
2024-04-14,S003,P103,15125.47,126
2024-04-14,S004,P101,12995.17,105
2024-04-14,S005,P104,15642.89,129
2024-04-15,S001,P101,17761.24,133
2024-04-15,S002,P102,10876.86,83
2024-04-15,S003,P103,14493.50,122
2024-04-15,S004,P101,11626.08,90
2024-04-15,S005,P104,13487.93,101
2024-04-16,S001,P101,16736.70,140
2024-04-16,S002,P102,11237.91,89
2024-04-16,S003,P103,14392.08,114
2024-04-16,S004,P101,11545.51,96
2024-04-16,S005,P104,14248.29,107
2024-04-17,S001,P101,18556.29,139
2024-04-17,S002,P102,10814.17,82
2024-04-17,S003,P103,14522.06,111
2024-04-17,S004,P101,11031.37,85
2024-04-17,S005,P104,14485.86,115
2024-04-18,S001,P101,18359.48,152
2024-04-18,S002,P102,11076.60,90
2024-04-18,S003,P103,14074.22,112
2024-04-18,S004,P101,11142.32,90
2024-04-18,S005,P104,14570.70,119
2024-04-19,S001,P101,19181.19,157
2024-04-19,S002,P102,11688.62,91
2024-04-19,S003,P103,15777.14,128
2024-04-19,S004,P101,13261.53,108
2024-04-19,S005,P104,14609.38,113
2024-04-20,S001,P101,18455.73,147
2024-04-20,S002,P102,11374.93,94
2024-04-20,S003,P103,15432.49,125
2024-04-20,S004,P101,12478.02,100
2024-04-20,S005,P104,14680.61,117
2024-04-21,S001,P101,19018.63,151
2024-04-21,S002,P102,11845.31,96
2024-04-21,S003,P103,15384.88,126
2024-04-21,S004,P101,12568.30,105
2024-04-21,S005,P104,13674.83,107
2024-04-22,S001,P101,18868.13,139
2024-04-22,S002,P102,11644.22,93
2024-04-22,S003,P103,13703.68,112
2024-04-22,S004,P101,11263.13,87
2024-04-22,S005,P104,14993.19,118
2024-04-23,S001,P101,17574.96,149
2024-04-23,S002,P102,11473.26,90
2024-04-23,S003,P103,14340.26,114
2024-04-23,S004,P101,12314.35,95
2024-04-23,S005,P104,13773.90,114
2024-04-24,S001,P101,18018.52,144
2024-04-24,S002,P102,11356.49,89
2024-04-24,S003,P103,13590.56,108
2024-04-24,S004,P101,12202.67,103
2024-04-24,S005,P104,14345.67,114
2024-04-25,S001,P101,19043.91,155
2024-04-25,S002,P102,11302.33,85
2024-04-25,S003,P103,14588.82,117
2024-04-25,S004,P101,11142.60,88
2024-04-25,S005,P104,15225.40,120
2024-04-26,S001,P101,18600.46,140
2024-04-26,S002,P102,11940.05,93
2024-04-26,S003,P103,15365.95,123
2024-04-26,S004,P101,12651.47,101
2024-04-26,S005,P104,15559.86,119
2024-04-27,S001,P101,19112.84,151
2024-04-27,S002,P102,11952.56,98
2024-04-27,S003,P103,15467.10,120
2024-04-27,S004,P101,13142.40,105
2024-04-27,S005,P104,14794.24,117
2024-04-28,S001,P101,18791.08,145
2024-04-28,S002,P102,11519.10,89
2024-04-28,S003,P103,16838.70,138
2024-04-28,S004,P101,13120.26,108
2024-04-28,S005,P104,15413.55,124
2024-04-29,S001,P101,18429.72,142
2024-04-29,S002,P102,10888.12,89
2024-04-29,S003,P103,14338.22,115
2024-04-29,S004,P101,12069.36,98
2024-04-29,S005,P104,14763.25,113
2024-04-30,S001,P101,18727.08,149
2024-04-30,S002,P102,10981.51,82
2024-04-30,S003,P103,15172.23,115
2024-04-30,S004,P101,11163.33,93
2024-04-30,S005,P104,14078.07,111
2024-05-01,S001,P101,18480.30,148
2024-05-01,S002,P102,10992.95,86
2024-05-01,S003,P103,15374.55,121
2024-05-01,S004,P101,11842.17,88
2024-05-01,S005,P104,14403.62,118
2024-05-02,S001,P101,18033.65,140
2024-05-02,S002,P102,11521.00,93
2024-05-02,S003,P103,15179.80,119
2024-05-02,S004,P101,12163.51,102
2024-05-02,S005,P104,15242.04,116
2024-05-03,S001,P101,21462.36,164
2024-05-03,S002,P102,11690.47,94
2024-05-03,S003,P103,15965.64,129
2024-05-03,S004,P101,13186.00,108
2024-05-03,S005,P104,15248.68,122
2024-05-04,S001,P101,20344.43,167
2024-05-04,S002,P102,12562.01,102
2024-05-04,S003,P103,16381.62,129
2024-05-04,S004,P101,12173.04,98
2024-05-04,S005,P104,15486.14,128
2024-05-05,S001,P101,19246.74,152
2024-05-05,S002,P102,12028.12,99
2024-05-05,S003,P103,16432.97,131
2024-05-05,S004,P101,12821.94,107
2024-05-05,S005,P104,14918.96,122
2024-05-06,S001,P101,19250.36,159
2024-05-06,S002,P102,11775.79,92
2024-05-06,S003,P103,14883.53,121
2024-05-06,S004,P101,11709.91,93
2024-05-06,S005,P104,14151.63,109
2024-05-07,S001,P101,18841.98,148
2024-05-07,S002,P102,11238.01,89
2024-05-07,S003,P103,15316.47,121
2024-05-07,S004,P101,12025.76,96
2024-05-07,S005,P104,14762.07,118
2024-05-08,S001,P101,18132.76,142
2024-05-08,S002,P102,10873.69,83
2024-05-08,S003,P103,14631.08,115
2024-05-08,S004,P101,12418.13,99
2024-05-08,S005,P104,14980.14,116
2024-05-09,S001,P101,18868.01,158
2024-05-09,S002,P102,11527.11,89
2024-05-09,S003,P103,14669.83,118
2024-05-09,S004,P101,11622.73,94
2024-05-09,S005,P104,14477.87,110
2024-05-10,S001,P101,20213.85,155
2024-05-10,S002,P102,12519.80,103
2024-05-10,S003,P103,15933.00,128
2024-05-10,S004,P101,13337.87,105
2024-05-10,S005,P104,16630.86,131
2024-05-11,S001,P101,19392.86,155
2024-05-11,S002,P102,12405.30,102
2024-05-11,S003,P103,16670.64,134
2024-05-11,S004,P101,13065.51,105
2024-05-11,S005,P104,16291.41,128
2024-05-12,S001,P101,19335.82,155
2024-05-12,S002,P102,13314.60,109
2024-05-12,S003,P103,15936.26,132
2024-05-12,S004,P101,12093.29,96
2024-05-12,S005,P104,16140.73,126
2024-05-13,S001,P101,18456.64,146
2024-05-13,S002,P102,11453.03,89
2024-05-13,S003,P103,14818.45,112
2024-05-13,S004,P101,11676.94,93
2024-05-13,S005,P104,15531.13,121
2024-05-14,S001,P101,18114.17,151
2024-05-14,S002,P102,11258.16,90
2024-05-14,S003,P103,14915.50,116
2024-05-14,S004,P101,12222.63,99
2024-05-14,S005,P104,15682.56,127
2024-05-15,S001,P101,18961.10,154
2024-05-15,S002,P102,11319.82,93
2024-05-15,S003,P103,15646.22,127
2024-05-15,S004,P101,12320.75,94
2024-05-15,S005,P104,14605.36,117
2024-05-16,S001,P101,18982.59,154
2024-05-16,S002,P102,11749.60,93
2024-05-16,S003,P103,16019.33,129
2024-05-16,S004,P101,12393.58,102
2024-05-16,S005,P104,15736.86,127
2024-05-17,S001,P101,20557.49,165
2024-05-17,S002,P102,12837.43,109
2024-05-17,S003,P103,15898.56,124
2024-05-17,S004,P101,13520.16,108
2024-05-17,S005,P104,15905.53,124
2024-05-18,S001,P101,20710.32,168
2024-05-18,S002,P102,13193.76,105
2024-05-18,S003,P103,16856.85,141
2024-05-18,S004,P101,12351.43,95
2024-05-18,S005,P104,16255.35,127
2024-05-19,S001,P101,19920.24,156
2024-05-19,S002,P102,12436.90,96
2024-05-19,S003,P103,15833.25,128
2024-05-19,S004,P101,12976.34,106
2024-05-19,S005,P104,16397.17,132
2024-05-20,S001,P101,19449.56,151
2024-05-20,S002,P102,11609.45,93
2024-05-20,S003,P103,15959.16,130
2024-05-20,S004,P101,12073.89,96
2024-05-20,S005,P104,15377.95,118
2024-05-21,S001,P101,19531.08,159
2024-05-21,S002,P102,12141.62,100
2024-05-21,S003,P103,16011.74,120
2024-05-21,S004,P101,12258.57,93
2024-05-21,S005,P104,14850.06,118
2024-05-22,S001,P101,19755.31,159
2024-05-22,S002,P102,11908.28,100
2024-05-22,S003,P103,15670.22,121
2024-05-22,S004,P101,11636.84,90
2024-05-22,S005,P104,15364.41,117
2024-05-23,S001,P101,19331.38,156
2024-05-23,S002,P102,11583.09,92
2024-05-23,S003,P103,15823.65,124
2024-05-23,S004,P101,12483.16,97
2024-05-23,S005,P104,15607.16,130
2024-05-24,S001,P101,20484.02,157
2024-05-24,S002,P102,12611.09,101
2024-05-24,S003,P103,16143.00,124
2024-05-24,S004,P101,12842.66,105
2024-05-24,S005,P104,16656.43,138
2024-05-25,S001,P101,20285.64,171
2024-05-25,S002,P102,12290.92,99
2024-05-25,S003,P103,16460.48,137
2024-05-25,S004,P101,13016.94,100
2024-05-25,S005,P104,16414.08,126
2024-05-26,S001,P101,19810.35,162
2024-05-26,S002,P102,12604.12,103
2024-05-26,S003,P103,16176.58,134
2024-05-26,S004,P101,12947.30,97
2024-05-26,S005,P104,15912.76,121
2024-05-27,S001,P101,18275.96,148
2024-05-27,S002,P102,12038.48,98
2024-05-27,S003,P103,15300.94,124
2024-05-27,S004,P101,11667.95,91
2024-05-27,S005,P104,15353.02,120
2024-05-28,S001,P101,19234.45,153
2024-05-28,S002,P102,12091.37,97
2024-05-28,S003,P103,16131.68,127
2024-05-28,S004,P101,12509.92,100
2024-05-28,S005,P104,15558.45,124
2024-05-29,S001,P101,17899.61,151
2024-05-29,S002,P102,11606.68,90
2024-05-29,S003,P103,15536.17,119
2024-05-29,S004,P101,12949.67,101
2024-05-29,S005,P104,15151.96,118
2024-05-30,S001,P101,19474.41,162
2024-05-30,S002,P102,12048.31,94
2024-05-30,S003,P103,16342.93,131
2024-05-30,S004,P101,11992.54,95
2024-05-30,S005,P104,15546.11,125
2024-05-31,S001,P101,20431.22,163
2024-05-31,S002,P102,13354.16,115
2024-05-31,S003,P103,16767.56,130
2024-05-31,S004,P101,12658.15,103
2024-05-31,S005,P104,15677.11,124
2024-06-01,S001,P101,20684.66,166
2024-06-01,S002,P102,12550.79,105
2024-06-01,S003,P103,17082.64,134
2024-06-01,S004,P101,13386.66,106
2024-06-01,S005,P104,16204.47,128
2024-06-02,S001,P101,21174.01,166
2024-06-02,S002,P102,12683.22,104
2024-06-02,S003,P103,16861.72,135
2024-06-02,S004,P101,12828.28,109
2024-06-02,S005,P104,16835.43,125
2024-06-03,S001,P101,20063.18,154
2024-06-03,S002,P102,11506.86,90
2024-06-03,S003,P103,16374.22,129
2024-06-03,S004,P101,12396.76,94
2024-06-03,S005,P104,16050.09,127
2024-06-04,S001,P101,18522.62,149
2024-06-04,S002,P102,12188.55,97
2024-06-04,S003,P103,16404.42,133
2024-06-04,S004,P101,12911.86,103
2024-06-04,S005,P104,15621.38,128
2024-06-05,S001,P101,20006.27,158
2024-06-05,S002,P102,12701.98,101
2024-06-05,S003,P103,15800.33,128
2024-06-05,S004,P101,11996.00,91
2024-06-05,S005,P104,16531.54,136
2024-06-06,S001,P101,18770.95,150
2024-06-06,S002,P102,12257.91,96
2024-06-06,S003,P103,16498.76,130
2024-06-06,S004,P101,12728.57,99
2024-06-06,S005,P104,15833.36,132
2024-06-07,S001,P101,20823.57,164
2024-06-07,S002,P102,12843.09,104
2024-06-07,S003,P103,16577.62,131
2024-06-07,S004,P101,13822.03,115
2024-06-07,S005,P104,16228.41,124
2024-06-08,S001,P101,19781.80,152
2024-06-08,S002,P102,12670.39,101
2024-06-08,S003,P103,16130.48,129
